currency,collateral,rate_rule,mechanism,initial_collateral_ratio,exposure_weight,liquidation_probability,mean_bad_debt_ratio
ARS,ETH,static_20,timely,1.5,2.499999875e-08,0.6002,0.04244988353
ARS,ETH,static_20,timely,1.525,0.006666666333,0.57315,0.04105969912
ARS,ETH,static_20,timely,1.55,0.01333333267,0.56715,0.03950257699
ARS,ETH,static_20,timely,1.575,0.019999999,0.5433,0.04223489082
ARS,ETH,static_20,timely,1.6,0.02666666533,0.5369,0.04000147537
ARS,ETH,static_20,timely,1.625,0.03333333167,0.5351,0.03766446442
ARS,ETH,static_20,timely,1.65,0.039999998,0.5297,0.03571069795
ARS,ETH,static_20,timely,1.675,0.04666666433,0.526,0.03344516385
ARS,ETH,static_20,timely,1.7,0.05333333067,0.50915,0.03254698355
ARS,ETH,static_20,timely,1.725,0.059999997,0.487,0.03088142055
ARS,ETH,static_20,timely,1.75,0.06666666333,0.48095,0.02883930393
ARS,ETH,static_20,timely,1.775,0.06333333017,0.459,0.03337199608
ARS,ETH,static_20,timely,1.8,0.059999997,0.41545,0.03173527098
ARS,ETH,static_20,timely,1.825,0.05666666383,0.39035,0.02979608097
ARS,ETH,static_20,timely,1.85,0.05333333067,0.37305,0.02737948354
ARS,ETH,static_20,timely,1.875,0.0499999975,0.36995,0.02538887736
ARS,ETH,static_20,timely,1.9,0.04666666433,0.36475,0.02486941507
ARS,ETH,static_20,timely,1.925,0.04333333117,0.3611,0.02252512074
ARS,ETH,static_20,timely,1.95,0.039999998,0.356,0.02053711666
ARS,ETH,static_20,timely,1.975,0.03666666483,0.35165,0.01888222419
ARS,ETH,static_20,timely,2,0.03333333167,0.32725,0.01741349379
ARS,ETH,static_20,timely,2.025,0.0299999985,0.32355,0.01574407127
ARS,ETH,static_20,timely,2.05,0.02666666533,0.3189,0.01477933058
ARS,ETH,static_20,timely,2.075,0.02333333217,0.30045,0.02005456867
ARS,ETH,static_20,timely,2.1,0.019999999,0.2975,0.018852683
ARS,ETH,static_20,timely,2.125,0.01666666583,0.2929,0.01809615215
ARS,ETH,static_20,timely,2.15,0.01333333267,0.2792,0.01726684915
ARS,ETH,static_20,timely,2.175,0.0099999995,0.2761,0.01631827242
ARS,ETH,static_20,timely,2.2,0.006666666333,0.2731,0.01519371365
ARS,ETH,static_20,timely,2.225,0.003333333167,0.27065,0.01406418159
ARS,ETH,static_20,timely,2.25,2.499999875e-08,0.26795,0.01295540726
ARS,ETH,static_20,delayed_stress,1.5,2.499999875e-08,0.59575,0.05460685322
ARS,ETH,static_20,delayed_stress,1.525,0.006666666333,0.5684,0.05263813402
ARS,ETH,static_20,delayed_stress,1.55,0.01333333267,0.56255,0.05054605809
ARS,ETH,static_20,delayed_stress,1.575,0.019999999,0.5382,0.05133103575
ARS,ETH,static_20,delayed_stress,1.6,0.02666666533,0.5319,0.04942228603
ARS,ETH,static_20,delayed_stress,1.625,0.03333333167,0.5302,0.04758888626
ARS,ETH,static_20,delayed_stress,1.65,0.039999998,0.52485,0.0458230882
ARS,ETH,static_20,delayed_stress,1.675,0.04666666433,0.5211,0.04403630987
ARS,ETH,static_20,delayed_stress,1.7,0.05333333067,0.5043,0.04313262061
ARS,ETH,static_20,delayed_stress,1.725,0.059999997,0.48175,0.04223947793
ARS,ETH,static_20,delayed_stress,1.75,0.06666666333,0.4755,0.04020701584
ARS,ETH,static_20,delayed_stress,1.775,0.06333333017,0.4532,0.04857389188
ARS,ETH,static_20,delayed_stress,1.8,0.059999997,0.4092,0.04757485745
ARS,ETH,static_20,delayed_stress,1.825,0.05666666383,0.38385,0.04648630591
ARS,ETH,static_20,delayed_stress,1.85,0.05333333067,0.36655,0.04617924798
ARS,ETH,static_20,delayed_stress,1.875,0.0499999975,0.3636,0.04495231273
ARS,ETH,static_20,delayed_stress,1.9,0.04666666433,0.3585,0.04028068599
ARS,ETH,static_20,delayed_stress,1.925,0.04333333117,0.35515,0.03903448116
ARS,ETH,static_20,delayed_stress,1.95,0.039999998,0.34995,0.03794149141
ARS,ETH,static_20,delayed_stress,1.975,0.03666666483,0.3455,0.0366636568
ARS,ETH,static_20,delayed_stress,2,0.03333333167,0.3207,0.03552624442
ARS,ETH,static_20,delayed_stress,2.025,0.0299999985,0.3169,0.03420838966
ARS,ETH,static_20,delayed_stress,2.05,0.02666666533,0.3123,0.03335997493
ARS,ETH,static_20,delayed_stress,2.075,0.02333333217,0.29295,0.0234359481
ARS,ETH,static_20,delayed_stress,2.1,0.019999999,0.29,0.02271804992
ARS,ETH,static_20,delayed_stress,2.125,0.01666666583,0.2857,0.02186834512
ARS,ETH,static_20,delayed_stress,2.15,0.01333333267,0.27195,0.02119762767
ARS,ETH,static_20,delayed_stress,2.175,0.0099999995,0.2686,0.02035692218
ARS,ETH,static_20,delayed_stress,2.2,0.006666666333,0.2655,0.01991392365
ARS,ETH,static_20,delayed_stress,2.225,0.003333333167,0.2634,0.01942562949
ARS,ETH,static_20,delayed_stress,2.25,2.499999875e-08,0.26075,0.01904281131
ARS,ETH,adaptive_75,timely,1.5,2.499999875e-08,0.66295,0.04692060824
ARS,ETH,adaptive_75,timely,1.525,0.006666666333,0.6356,0.04609693098
ARS,ETH,adaptive_75,timely,1.55,0.01333333267,0.63025,0.04398134931
ARS,ETH,adaptive_75,timely,1.575,0.019999999,0.61,0.04333627238
ARS,ETH,adaptive_75,timely,1.6,0.02666666533,0.60345,0.04671344916
ARS,ETH,adaptive_75,timely,1.625,0.03333333167,0.599,0.04458403006
ARS,ETH,adaptive_75,timely,1.65,0.039999998,0.5855,0.04427415451
ARS,ETH,adaptive_75,timely,1.675,0.04666666433,0.5795,0.04179326171
ARS,ETH,adaptive_75,timely,1.7,0.05333333067,0.57485,0.04016743526
ARS,ETH,adaptive_75,timely,1.725,0.059999997,0.5531,0.03809178711
ARS,ETH,adaptive_75,timely,1.75,0.06666666333,0.5409,0.03683252944
ARS,ETH,adaptive_75,timely,1.775,0.06333333017,0.53585,0.04137582804
ARS,ETH,adaptive_75,timely,1.8,0.059999997,0.5107,0.03882684596
ARS,ETH,adaptive_75,timely,1.825,0.05666666383,0.486,0.03646150981
ARS,ETH,adaptive_75,timely,1.85,0.05333333067,0.4537,0.03488834556
ARS,ETH,adaptive_75,timely,1.875,0.0499999975,0.44925,0.03272217016
ARS,ETH,adaptive_75,timely,1.9,0.04666666433,0.44295,0.03221579631
ARS,ETH,adaptive_75,timely,1.925,0.04333333117,0.4233,0.02983489215
ARS,ETH,adaptive_75,timely,1.95,0.039999998,0.41925,0.02727187823
ARS,ETH,adaptive_75,timely,1.975,0.03666666483,0.41315,0.02531636488
ARS,ETH,adaptive_75,timely,2,0.03333333167,0.40615,0.02270845585
ARS,ETH,adaptive_75,timely,2.025,0.0299999985,0.38335,0.02081066561
ARS,ETH,adaptive_75,timely,2.05,0.02666666533,0.3788,0.01921621118
ARS,ETH,adaptive_75,timely,2.075,0.02333333217,0.36125,0.02441088967
ARS,ETH,adaptive_75,timely,2.1,0.019999999,0.35755,0.022799209
ARS,ETH,adaptive_75,timely,2.125,0.01666666583,0.35275,0.02182648157
ARS,ETH,adaptive_75,timely,2.15,0.01333333267,0.3473,0.02082396777
ARS,ETH,adaptive_75,timely,2.175,0.0099999995,0.34415,0.01978249706
ARS,ETH,adaptive_75,timely,2.2,0.006666666333,0.33875,0.01895303494
ARS,ETH,adaptive_75,timely,2.225,0.003333333167,0.3243,0.01815765583
ARS,ETH,adaptive_75,timely,2.25,2.499999875e-08,0.32045,0.01734170002
ARS,ETH,adaptive_75,delayed_stress,1.5,2.499999875e-08,0.65715,0.06718557492
ARS,ETH,adaptive_75,delayed_stress,1.525,0.006666666333,0.62935,0.06536905117
ARS,ETH,adaptive_75,delayed_stress,1.55,0.01333333267,0.62395,0.06253860526
ARS,ETH,adaptive_75,delayed_stress,1.575,0.019999999,0.6032,0.06105678631
ARS,ETH,adaptive_75,delayed_stress,1.6,0.02666666533,0.5964,0.06120694893
ARS,ETH,adaptive_75,delayed_stress,1.625,0.03333333167,0.59235,0.05896956106
ARS,ETH,adaptive_75,delayed_stress,1.65,0.039999998,0.57865,0.05876556227
ARS,ETH,adaptive_75,delayed_stress,1.675,0.04666666433,0.5727,0.05689529867
ARS,ETH,adaptive_75,delayed_stress,1.7,0.05333333067,0.56795,0.05585245565
ARS,ETH,adaptive_75,delayed_stress,1.725,0.059999997,0.54605,0.05433804996
ARS,ETH,adaptive_75,delayed_stress,1.75,0.06666666333,0.53375,0.0541339705
ARS,ETH,adaptive_75,delayed_stress,1.775,0.06333333017,0.5288,0.06219437907
ARS,ETH,adaptive_75,delayed_stress,1.8,0.059999997,0.5034,0.06061270294
ARS,ETH,adaptive_75,delayed_stress,1.825,0.05666666383,0.4786,0.05935361856
ARS,ETH,adaptive_75,delayed_stress,1.85,0.05333333067,0.4453,0.06005669313
ARS,ETH,adaptive_75,delayed_stress,1.875,0.0499999975,0.44125,0.05810468828
ARS,ETH,adaptive_75,delayed_stress,1.9,0.04666666433,0.435,0.05331801259
ARS,ETH,adaptive_75,delayed_stress,1.925,0.04333333117,0.41465,0.05278434616
ARS,ETH,adaptive_75,delayed_stress,1.95,0.039999998,0.4107,0.05129656238
ARS,ETH,adaptive_75,delayed_stress,1.975,0.03666666483,0.4045,0.04946168897
ARS,ETH,adaptive_75,delayed_stress,2,0.03333333167,0.3973,0.0479079093
ARS,ETH,adaptive_75,delayed_stress,2.025,0.0299999985,0.37425,0.04663400752
ARS,ETH,adaptive_75,delayed_stress,2.05,0.02666666533,0.3695,0.04528297958
ARS,ETH,adaptive_75,delayed_stress,2.075,0.02333333217,0.35155,0.03482149148
ARS,ETH,adaptive_75,delayed_stress,2.1,0.019999999,0.348,0.03407785247
ARS,ETH,adaptive_75,delayed_stress,2.125,0.01666666583,0.34315,0.03285673153
ARS,ETH,adaptive_75,delayed_stress,2.15,0.01333333267,0.33775,0.03164574912
ARS,ETH,adaptive_75,delayed_stress,2.175,0.0099999995,0.33465,0.03072791381
ARS,ETH,adaptive_75,delayed_stress,2.2,0.006666666333,0.3292,0.0297634449
ARS,ETH,adaptive_75,delayed_stress,2.225,0.003333333167,0.3146,0.02899943772
ARS,ETH,adaptive_75,delayed_stress,2.25,2.499999875e-08,0.3107,0.02771393983
ARS,ETH,indexed_100,timely,1.5,2.499999875e-08,0.68275,0.04749776746
ARS,ETH,indexed_100,timely,1.525,0.006666666333,0.6557,0.04630836578
ARS,ETH,indexed_100,timely,1.55,0.01333333267,0.6454,0.04673407483
ARS,ETH,indexed_100,timely,1.575,0.019999999,0.6265,0.04586173643
ARS,ETH,indexed_100,timely,1.6,0.02666666533,0.621,0.04969154556
ARS,ETH,indexed_100,timely,1.625,0.03333333167,0.6151,0.04744218798
ARS,ETH,indexed_100,timely,1.65,0.039999998,0.60825,0.04509299536
ARS,ETH,indexed_100,timely,1.675,0.04666666433,0.60575,0.04312192138
ARS,ETH,indexed_100,timely,1.7,0.05333333067,0.59335,0.04286977118
ARS,ETH,indexed_100,timely,1.725,0.059999997,0.569,0.04100768708
ARS,ETH,indexed_100,timely,1.75,0.06666666333,0.5649,0.03847973443
ARS,ETH,indexed_100,timely,1.775,0.06333333017,0.5605,0.04295427615
ARS,ETH,indexed_100,timely,1.8,0.059999997,0.53665,0.04075376485
ARS,ETH,indexed_100,timely,1.825,0.05666666383,0.5064,0.03943922316
ARS,ETH,indexed_100,timely,1.85,0.05333333067,0.488,0.03677461233
ARS,ETH,indexed_100,timely,1.875,0.0499999975,0.47085,0.03522196016
ARS,ETH,indexed_100,timely,1.9,0.04666666433,0.46525,0.03472171786
ARS,ETH,indexed_100,timely,1.925,0.04333333117,0.4601,0.0320357949
ARS,ETH,indexed_100,timely,1.95,0.039999998,0.44345,0.03000696467
ARS,ETH,indexed_100,timely,1.975,0.03666666483,0.43645,0.02747881829
ARS,ETH,indexed_100,timely,2,0.03333333167,0.43065,0.02494731622
ARS,ETH,indexed_100,timely,2.025,0.0299999985,0.4074,0.02279195789
ARS,ETH,indexed_100,timely,2.05,0.02666666533,0.40075,0.02067265195
ARS,ETH,indexed_100,timely,2.075,0.02333333217,0.3842,0.0264473577
ARS,ETH,indexed_100,timely,2.1,0.019999999,0.379,0.02476217571
ARS,ETH,indexed_100,timely,2.125,0.01666666583,0.3726,0.02367702259
ARS,ETH,indexed_100,timely,2.15,0.01333333267,0.36825,0.02226697902
ARS,ETH,indexed_100,timely,2.175,0.0099999995,0.364,0.02090022693
ARS,ETH,indexed_100,timely,2.2,0.006666666333,0.35925,0.01968261584
ARS,ETH,indexed_100,timely,2.225,0.003333333167,0.35515,0.01864651035
ARS,ETH,indexed_100,timely,2.25,2.499999875e-08,0.3413,0.01817084222
ARS,ETH,indexed_100,delayed_stress,1.5,2.499999875e-08,0.677,0.06871797282
ARS,ETH,indexed_100,delayed_stress,1.525,0.006666666333,0.6497,0.06806207505
ARS,ETH,indexed_100,delayed_stress,1.55,0.01333333267,0.6396,0.06776912303
ARS,ETH,indexed_100,delayed_stress,1.575,0.019999999,0.62,0.06662247282
ARS,ETH,indexed_100,delayed_stress,1.6,0.02666666533,0.61405,0.06679567828
ARS,ETH,indexed_100,delayed_stress,1.625,0.03333333167,0.60815,0.06419575132
ARS,ETH,indexed_100,delayed_stress,1.65,0.039999998,0.6011,0.06180605022
ARS,ETH,indexed_100,delayed_stress,1.675,0.04666666433,0.59875,0.05985926198
ARS,ETH,indexed_100,delayed_stress,1.7,0.05333333067,0.58595,0.06080189441
